Unnamed: 0,Datetime1,DAYTON_MW,Datetime
1349,8,21.933,2022-03-01 05:00:00
4160,17,8.7,2022-06-26 08:00:00
2656,21,31.367,2022-04-24 16:00:00
5430,21,24.083,2022-08-18 06:00:00
680,11,12.3,2022-02-01 08:00:00
180,13,23.667,2022-01-11 12:00:00
6352,12,26.38,2022-09-25 16:00:00
4885,4,24.5,2022-07-26 13:00:00
4217,2,23.667,2022-06-28 17:00:00
278,15,18.1,2022-01-15 14:00:00
4046,23,9.5,2022-06-21 14:00:00
2480,13,14.55,2022-04-17 08:00:00
289,2,23.433,2022-01-16 01:00:00
4129,10,9.667,2022-06-25 01:00:00
5003,2,24.9,2022-07-31 11:00:00
993,12,21.933,2022-02-14 09:00:00
2236,9,22.5,2022-04-07 04:00:00
5520,15,22.583,2022-08-22 00:00:00
3817,10,15.067,2022-06-12 01:00:00
4697,2,20.5,2022-07-18 17:00:00
5655,6,24.98,2022-08-27 15:00:00
3443,18,9.467,2022-05-27 11:00:00
270,7,18.9,2022-01-15 06:00:00
4307,20,22.933,2022-07-02 11:00:00
5448,15,27.567,2022-08-19 00:00:00
2939,18,34.433,2022-05-06 11:00:00
5176,7,24.4,2022-08-07 16:00:00
111,16,14.567,2022-01-08 15:00:00
1391,2,22.9,2022-03-02 23:00:00
2600,13,30.1,2022-04-22 08:00:00
220,5,17.733,2022-01-13 04:00:00
3989,14,10.9,2022-06-19 05:00:00
83,12,9.967,2022-01-07 11:00:00
873,12,8.367,2022-02-09 09:00:00
4149,6,8.767,2022-06-25 21:00:00
461,6,20.5,2022-01-23 05:00:00
5857,16,29.0,2022-09-05 01:00:00
551,0,18.6,2022-01-26 23:00:00
6639,11,25.5,2022-10-07 15:00:00
3947,20,30.9,2022-06-17 11:00:00
5604,3,24.9,2022-08-25 12:00:00
3980,5,25.533,2022-06-18 20:00:00
6279,11,25.75,2022-09-22 15:00:00
6290,22,26.3,2022-09-23 02:00:00
2450,7,26.767,2022-04-16 02:00:00
2329,6,27.133,2022-04-11 01:00:00
5591,14,25.7,2022-08-24 23:00:00
2146,15,32.2,2022-04-03 10:00:00
3574,19,8.8,2022-06-01 22:00:00
3246,13,27.65,2022-05-19 06:00:00
650,5,19.8,2022-01-31 02:00:00
708,15,9.9,2022-02-02 12:00:00
5698,1,26.15,2022-08-29 10:00:00
3008,15,16.45,2022-05-09 08:00:00
2926,5,26.133,2022-05-05 22:00:00
4461,6,23.35,2022-07-08 21:00:00
1424,11,23.633,2022-03-04 08:00:00
1216,19,28.4,2022-02-23 16:00:00
5087,14,26.36,2022-08-03 23:00:00
1924,7,26.6,2022-03-25 04:00:00
3406,5,25.7,2022-05-25 22:00:00
5885,1,27.6,2022-09-06 05:00:00
314,3,22.333,2022-01-17 02:00:00
3400,23,24.733,2022-05-25 16:00:00
1427,14,28.367,2022-03-04 11:00:00
4180,13,9.1,2022-06-27 04:00:00
3941,14,30.767,2022-06-17 05:00:00
3518,11,27.7,2022-05-30 14:00:00
5391,6,23.62,2022-08-16 15:00:00
5519,14,22.5,2022-08-21 23:00:00
6092,16,15.717,2022-09-14 20:00:00
4903,22,9.537,2022-07-27 07:00:00
5214,21,22.25,2022-08-09 06:00:00
6675,23,25.567,2022-10-09 03:00:00
3148,11,27.55,2022-05-15 04:00:00
684,15,8.033,2022-02-01 12:00:00
4882,1,22.133,2022-07-26 10:00:00
3875,20,25.633,2022-06-14 11:00:00
5894,10,26.25,2022-09-06 14:00:00
2451,8,26.067,2022-04-16 03:00:00
5709,12,27.7,2022-08-29 21:00:00
326,15,24.667,2022-01-17 14:00:00
3543,12,26.8,2022-05-31 15:00:00
5574,21,25.24,2022-08-24 06:00:00
2176,21,13.433,2022-04-04 16:00:00
5634,9,24.62,2022-08-26 18:00:00
6127,3,24.217,2022-09-16 07:00:00
5767,22,27.817,2022-09-01 07:00:00
4755,12,24.1,2022-07-21 03:00:00
5811,18,27.117,2022-09-03 03:00:00
2927,6,26.1,2022-05-05 23:00:00
1676,23,22.367,2022-03-14 20:00:00
348,13,22.175,2022-01-18 12:00:00
5505,0,22.086,2022-08-21 09:00:00
1626,21,8.867,2022-03-12 18:00:00
5814,21,26.117,2022-09-03 06:00:00
6124,0,24.52,2022-09-16 04:00:00
3075,10,28.033,2022-05-12 03:00:00
871,10,11.433,2022-02-09 07:00:00
3674,23,8.533,2022-06-06 02:00:00
3276,19,8.233,2022-05-20 12:00:00
3822,15,26.4,2022-06-12 06:00:00
2218,15,33.667,2022-04-06 10:00:00
5227,10,24.257,2022-08-09 19:00:00
2121,14,31.667,2022-04-02 09:00:00
3328,23,8.067,2022-05-22 16:00:00
2997,4,24.5,2022-05-08 21:00:00
85,14,9.833,2022-01-07 13:00:00
3504,21,8.65,2022-05-30 00:00:00
1877,8,26.9,2022-03-23 05:00:00
5923,15,31.1,2022-09-07 19:00:00
2640,5,27.867,2022-04-24 00:00:00
5706,9,25.757,2022-08-29 18:00:00
5586,9,24.167,2022-08-24 18:00:00
494,15,9.167,2022-01-24 14:00:00
4378,19,22.733,2022-07-05 10:00:00
2525,10,27.367,2022-04-19 05:00:00
3846,15,27.8,2022-06-13 06:00:00
3825,18,26.7,2022-06-12 09:00:00
3434,9,24.1,2022-05-27 02:00:00
1270,1,24.8,2022-02-25 22:00:00
3306,1,25.733,2022-05-21 18:00:00
3404,3,25.6,2022-05-25 20:00:00
3282,1,21.8,2022-05-20 18:00:00
5641,16,26.96,2022-08-27 01:00:00
618,21,21.167,2022-01-29 18:00:00
5704,7,26.117,2022-08-29 16:00:00
6168,20,22.0,2022-09-18 00:00:00
5768,23,27.54,2022-09-01 08:00:00
4015,16,10.2,2022-06-20 07:00:00
3049,8,9.467,2022-05-11 01:00:00
3782,2,25.35,2022-06-10 14:00:00
1413,0,23.567,2022-03-03 21:00:00
2201,22,31.767,2022-04-05 17:00:00
6426,14,27.217,2022-09-28 18:00:00
6343,3,25.1,2022-09-25 07:00:00
869,8,13.45,2022-02-09 05:00:00
2358,11,29.8,2022-04-12 06:00:00
2006,19,10.05,2022-03-28 14:00:00
2921,0,19.8,2022-05-05 17:00:00
4610,11,14.483,2022-07-15 02:00:00
356,21,21.933,2022-01-18 20:00:00
1162,13,24.333,2022-02-21 10:00:00
5061,12,23.2,2022-08-02 21:00:00
6665,13,27.933,2022-10-08 17:00:00
3003,10,10.467,2022-05-09 03:00:00
5766,21,28.217,2022-09-01 06:00:00
3340,11,12.867,2022-05-23 04:00:00
6581,1,25.5,2022-10-05 05:00:00
1890,21,28.8,2022-03-23 18:00:00
579,6,17.767,2022-01-28 03:00:00
3710,11,26.533,2022-06-07 14:00:00
3184,23,26.05,2022-05-16 16:00:00
1691,14,27.867,2022-03-15 11:00:00
862,1,21.6,2022-02-08 22:00:00
4507,4,22.6,2022-07-10 19:00:00
4085,14,9.2,2022-06-23 05:00:00
2380,9,27.433,2022-04-13 04:00:00
2378,7,27.9,2022-04-13 02:00:00
4694,23,9.967,2022-07-18 14:00:00
5162,17,23.688,2022-08-07 02:00:00
3209,0,29.9,2022-05-17 17:00:00
1116,15,26.767,2022-02-19 12:00:00
1541,8,23.633,2022-03-09 05:00:00
5668,19,27.071,2022-08-28 04:00:00
5128,7,25.483,2022-08-05 16:00:00
6134,10,15.171,2022-09-16 14:00:00
3252,19,30.133,2022-05-19 12:00:00
6332,16,26.3,2022-09-24 20:00:00
5324,11,24.325,2022-08-13 20:00:00
6309,17,26.783,2022-09-23 21:00:00
4486,7,23.74,2022-07-09 22:00:00
4333,22,22.867,2022-07-03 13:00:00
2500,9,24.25,2022-04-18 04:00:00
5888,4,27.26,2022-09-06 08:00:00
5269,4,23.3,2022-08-11 13:00:00
5905,21,27.867,2022-09-07 01:00:00
5913,5,26.233,2022-09-07 09:00:00
6567,11,24.833,2022-10-04 15:00:00
2996,3,24.1,2022-05-08 20:00:00
5018,17,10.0,2022-08-01 02:00:00
6361,21,24.4,2022-09-26 01:00:00
4320,9,23.033,2022-07-03 00:00:00
3705,6,26.333,2022-06-07 09:00:00
4954,1,26.74,2022-07-29 10:00:00
6023,19,9.1,2022-09-11 23:00:00
6399,11,25.771,2022-09-27 15:00:00
2052,17,12.533,2022-03-30 12:00:00
1776,3,26.0,2022-03-19 00:00:00
6474,14,14.867,2022-09-30 18:00:00
2536,21,32.2,2022-04-19 16:00:00
6382,18,28.117,2022-09-26 22:00:00
5887,3,27.443,2022-09-06 07:00:00
1592,11,9.267,2022-03-11 08:00:00
1723,22,25.5,2022-03-16 19:00:00
5216,23,21.9,2022-08-09 08:00:00
2611,0,26.4,2022-04-22 19:00:00
4526,23,23.06,2022-07-11 14:00:00
490,11,9.067,2022-01-24 10:00:00
5606,5,24.75,2022-08-25 14:00:00
1006,1,25.833,2022-02-14 22:00:00
6627,23,26.24,2022-10-07 03:00:00
2503,12,27.133,2022-04-18 07:00:00
4194,3,7.967,2022-06-27 18:00:00
2314,15,14.433,2022-04-10 10:00:00
2554,15,29.867,2022-04-20 10:00:00
1417,4,22.9,2022-03-04 01:00:00
25,2,20.933,2022-01-05 01:00:00
2409,14,30.8,2022-04-14 09:00:00
1113,12,23.333,2022-02-19 09:00:00
6341,1,24.729,2022-09-25 05:00:00
1552,19,9.567,2022-03-09 16:00:00
5696,23,26.033,2022-08-29 08:00:00
6027,23,9.029,2022-09-12 03:00:00
3128,15,30.3,2022-05-14 08:00:00
433,2,23.55,2022-01-22 01:00:00
4906,1,23.3,2022-07-27 10:00:00
2655,20,33.1,2022-04-24 15:00:00
3494,11,9.775,2022-05-29 14:00:00
4513,10,18.48,2022-07-11 01:00:00
5367,6,23.5,2022-08-15 15:00:00
3833,2,25.133,2022-06-12 17:00:00
4054,7,19.467,2022-06-21 22:00:00
4947,18,29.9,2022-07-29 03:00:00
6219,23,23.133,2022-09-20 03:00:00
2518,3,25.9,2022-04-18 22:00:00
6414,2,24.65,2022-09-28 06:00:00
1102,1,26.6,2022-02-18 22:00:00
3038,21,33.967,2022-05-10 14:00:00
3745,13,28.367,2022-06-09 01:00:00
4287,0,25.0,2022-07-01 15:00:00
4942,13,28.2,2022-07-28 22:00:00
4626,3,24.5,2022-07-15 18:00:00
194,3,20.833,2022-01-12 02:00:00
615,18,23.167,2022-01-29 15:00:00
643,22,13.967,2022-01-30 19:00:00
5141,20,17.55,2022-08-06 05:00:00
3043,2,30.4,2022-05-10 19:00:00
2776,21,9.033,2022-04-29 16:00:00
5635,10,25.05,2022-08-26 19:00:00
3027,10,28.233,2022-05-10 03:00:00
330,19,23.8,2022-01-17 18:00:00
2207,4,27.3,2022-04-05 23:00:00
6036,8,9.467,2022-09-12 12:00:00
6055,3,8.14,2022-09-13 07:00:00
2670,11,28.133,2022-04-25 06:00:00
4224,9,23.0,2022-06-29 00:00:00
483,4,22.1,2022-01-24 03:00:00
2420,1,26.0,2022-04-14 20:00:00
2602,15,31.767,2022-04-22 10:00:00
719,2,15.433,2022-02-02 23:00:00
6037,9,9.867,2022-09-12 13:00:00
2059,0,22.833,2022-03-30 19:00:00
2803,2,12.4,2022-04-30 19:00:00
2566,3,26.167,2022-04-20 22:00:00
4446,15,9.417,2022-07-08 06:00:00
32,9,14.05,2022-01-05 08:00:00
664,19,13.133,2022-01-31 16:00:00
5246,5,23.9,2022-08-10 14:00:00
4829,14,24.52,2022-07-24 05:00:00
1444,7,18.167,2022-03-05 04:00:00
2995,2,22.9,2022-05-08 19:00:00
2792,15,11.533,2022-04-30 08:00:00
4119,0,9.567,2022-06-24 15:00:00
6505,21,25.514,2022-10-02 01:00:00
1705,4,23.7,2022-03-16 01:00:00
2984,15,22.95,2022-05-08 08:00:00
5036,11,24.05,2022-08-01 20:00:00
4760,17,10.12,2022-07-21 08:00:00
3613,10,25.667,2022-06-03 13:00:00
6247,3,22.6,2022-09-21 07:00:00
118,23,13.233,2022-01-08 22:00:00
2277,2,28.3,2022-04-08 21:00:00
1401,12,25.1,2022-03-03 09:00:00
739,22,15.933,2022-02-03 19:00:00
2456,13,30.75,2022-04-16 08:00:00
170,3,23.567,2022-01-11 02:00:00
540,13,20.533,2022-01-26 12:00:00
5148,3,24.1,2022-08-06 12:00:00
4996,19,25.343,2022-07-31 04:00:00
4192,1,8.033,2022-06-27 16:00:00
6249,5,22.6,2022-09-21 09:00:00
3386,9,9.4,2022-05-25 02:00:00
674,5,19.7,2022-02-01 02:00:00
3620,17,10.933,2022-06-03 20:00:00
6421,9,24.533,2022-09-28 13:00:00
1815,18,33.9,2022-03-20 15:00:00
5317,4,23.54,2022-08-13 13:00:00
2100,17,33.35,2022-04-01 12:00:00
4590,15,9.386,2022-07-14 06:00:00
6614,10,25.783,2022-10-06 14:00:00
5617,16,28.933,2022-08-26 01:00:00
2101,18,32.867,2022-04-01 13:00:00
5649,0,25.017,2022-08-27 09:00:00
5763,18,29.3,2022-09-01 03:00:00
1548,15,29.7,2022-03-09 12:00:00
4522,19,14.017,2022-07-11 10:00:00
2972,3,24.833,2022-05-07 20:00:00
355,20,22.55,2022-01-18 19:00:00
5549,20,25.0,2022-08-23 05:00:00
3362,9,26.2,2022-05-24 02:00:00
4653,6,15.683,2022-07-16 21:00:00
2535,20,33.2,2022-04-19 15:00:00
5900,16,29.5,2022-09-06 20:00:00
4750,7,23.2,2022-07-20 22:00:00
2373,2,30.333,2022-04-12 21:00:00
1051,22,7.933,2022-02-16 19:00:00
2321,22,28.45,2022-04-10 17:00:00
6157,9,21.88,2022-09-17 13:00:00
4291,4,24.967,2022-07-01 19:00:00
1751,2,25.7,2022-03-17 23:00:00
3076,11,28.767,2022-05-12 04:00:00
1772,23,27.033,2022-03-18 20:00:00
1196,23,26.167,2022-02-22 20:00:00
1878,9,26.5,2022-03-23 06:00:00
2668,9,26.5,2022-04-25 04:00:00
2016,5,26.933,2022-03-29 00:00:00
2005,18,10.967,2022-03-28 13:00:00
5544,15,25.3,2022-08-23 00:00:00
1482,21,8.7,2022-03-06 18:00:00
328,17,24.8,2022-01-17 16:00:00
648,3,22.033,2022-01-31 00:00:00
3601,22,25.833,2022-06-03 01:00:00
1123,22,23.267,2022-02-19 19:00:00
3459,10,24.0,2022-05-28 03:00:00
2788,11,9.3,2022-04-30 04:00:00
3671,20,8.9,2022-06-05 23:00:00
4639,16,24.183,2022-07-16 07:00:00
5478,21,23.867,2022-08-20 06:00:00
3482,9,9.4,2022-05-29 02:00:00
5582,5,24.86,2022-08-24 14:00:00
1259,14,29.367,2022-02-25 11:00:00
3764,8,19.867,2022-06-09 20:00:00
5640,15,27.017,2022-08-27 00:00:00
3360,7,25.333,2022-05-24 00:00:00
1519,10,24.6,2022-03-08 07:00:00
1378,13,10.967,2022-03-02 10:00:00
6059,7,8.017,2022-09-13 11:00:00
1023,18,28.05,2022-02-15 15:00:00
5490,9,23.343,2022-08-20 18:00:00
2918,21,16.8,2022-05-05 14:00:00
5434,1,24.0,2022-08-18 10:00:00
4741,22,22.567,2022-07-20 13:00:00
4791,0,23.917,2022-07-22 15:00:00
912,3,23.3,2022-02-11 00:00:00
2857,8,27.167,2022-05-03 01:00:00
5684,11,26.533,2022-08-28 20:00:00
1675,22,22.933,2022-03-14 19:00:00
1746,21,28.4,2022-03-17 18:00:00
3684,9,25.15,2022-06-06 12:00:00
1736,11,10.6,2022-03-17 08:00:00
1629,0,22.667,2022-03-12 21:00:00
4392,9,10.267,2022-07-06 00:00:00
430,23,10.6,2022-01-21 22:00:00
1808,11,11.5,2022-03-20 08:00:00
5190,21,23.233,2022-08-08 06:00:00
4048,1,23.067,2022-06-21 16:00:00
4151,8,8.667,2022-06-25 23:00:00
234,19,22.6,2022-01-13 18:00:00
4195,4,8.033,2022-06-27 19:00:00
2222,19,32.825,2022-04-06 14:00:00
4553,2,22.171,2022-07-12 17:00:00
6141,17,21.82,2022-09-16 21:00:00
5205,12,19.667,2022-08-08 21:00:00
5947,15,31.68,2022-09-08 19:00:00
1948,9,26.633,2022-03-26 04:00:00
5097,0,16.54,2022-08-04 09:00:00
5916,8,26.2,2022-09-07 12:00:00
4103,8,9.533,2022-06-23 23:00:00
6105,5,24.0,2022-09-15 09:00:00
1995,8,11.25,2022-03-28 03:00:00
2671,12,29.433,2022-04-25 07:00:00
3927,0,15.233,2022-06-16 15:00:00
2224,21,30.733,2022-04-06 16:00:00
1106,5,22.1,2022-02-19 02:00:00
5497,16,9.94,2022-08-21 01:00:00
818,5,14.767,2022-02-07 02:00:00
3985,10,10.1,2022-06-19 01:00:00
3659,8,16.15,2022-06-05 11:00:00
4541,14,9.0,2022-07-12 05:00:00
4844,5,24.2,2022-07-24 20:00:00
1697,20,29.167,2022-03-15 17:00:00
3864,9,9.733,2022-06-14 00:00:00
136,17,9.1,2022-01-09 16:00:00
4002,3,27.533,2022-06-19 18:00:00
5130,9,24.04,2022-08-05 18:00:00
3625,22,9.433,2022-06-04 01:00:00
5908,0,26.875,2022-09-07 04:00:00
1180,7,21.533,2022-02-22 04:00:00
4174,7,8.433,2022-06-26 22:00:00
888,3,21.533,2022-02-10 00:00:00
2987,18,9.8,2022-05-08 11:00:00
3308,3,26.1,2022-05-21 20:00:00
2437,18,15.275,2022-04-15 13:00:00
3187,2,26.3,2022-05-16 19:00:00
5341,4,23.633,2022-08-14 13:00:00
817,4,14.0,2022-02-07 01:00:00
1111,10,21.4,2022-02-19 07:00:00
5721,0,26.9,2022-08-30 09:00:00
2341,18,31.733,2022-04-11 13:00:00
5553,0,24.52,2022-08-23 09:00:00
4369,10,9.1,2022-07-05 01:00:00
1264,19,29.467,2022-02-25 16:00:00
990,9,19.8,2022-02-14 06:00:00
3997,22,9.9,2022-06-19 13:00:00
1739,14,12.85,2022-03-17 11:00:00
4793,2,23.633,2022-07-22 17:00:00
3090,1,22.633,2022-05-12 18:00:00
353,18,24.0,2022-01-18 17:00:00
5082,9,24.714,2022-08-03 18:00:00
6053,1,8.217,2022-09-13 05:00:00
4677,6,23.72,2022-07-17 21:00:00
1489,4,26.0,2022-03-07 01:00:00
6552,20,29.25,2022-10-04 00:00:00
6438,2,24.7,2022-09-29 06:00:00
1228,7,20.967,2022-02-24 04:00:00
3803,23,27.8,2022-06-11 11:00:00
3096,7,27.0,2022-05-13 00:00:00
6308,16,27.75,2022-09-23 20:00:00
6315,23,25.767,2022-09-24 03:00:00
3346,17,10.5,2022-05-23 10:00:00
6240,20,22.767,2022-09-21 00:00:00
52,5,23.1,2022-01-06 04:00:00
3862,7,20.3,2022-06-13 22:00:00
5107,10,26.167,2022-08-04 19:00:00
159,16,13.0,2022-01-10 15:00:00
4101,6,8.633,2022-06-23 21:00:00
1587,6,24.967,2022-03-11 03:00:00
1589,8,8.7,2022-03-11 05:00:00
1479,18,10.533,2022-03-06 15:00:00
1469,8,7.95,2022-03-06 05:00:00
5475,18,24.46,2022-08-20 03:00:00
5737,16,29.35,2022-08-31 01:00:00
3341,12,10.767,2022-05-23 05:00:00
2078,19,32.167,2022-03-31 14:00:00
6533,1,25.314,2022-10-03 05:00:00
4651,4,25.286,2022-07-16 19:00:00
6576,20,26.075,2022-10-05 00:00:00
3235,2,23.867,2022-05-18 19:00:00
2828,3,25.867,2022-05-01 20:00:00
436,5,20.85,2022-01-22 04:00:00
6418,6,24.8,2022-09-28 10:00:00
2960,15,17.5,2022-05-07 08:00:00
5132,11,24.267,2022-08-05 20:00:00
1588,7,24.65,2022-03-11 04:00:00
2780,1,26.133,2022-04-29 20:00:00
4907,2,24.46,2022-07-27 11:00:00
1590,9,8.333,2022-03-11 06:00:00
4017,18,9.6,2022-06-20 09:00:00
973,16,25.567,2022-02-13 13:00:00
1238,17,29.6,2022-02-24 14:00:00
2951,6,24.367,2022-05-06 23:00:00
2342,19,31.467,2022-04-11 14:00:00
5711,14,28.9,2022-08-29 23:00:00
5093,20,12.483,2022-08-04 05:00:00
4272,9,24.35,2022-07-01 00:00:00
5693,20,26.783,2022-08-29 05:00:00
2231,4,27.7,2022-04-06 23:00:00
4584,9,16.267,2022-07-14 00:00:00
1497,12,26.767,2022-03-07 09:00:00
449,18,25.033,2022-01-22 17:00:00
2369,22,32.967,2022-04-12 17:00:00
4128,9,9.067,2022-06-25 00:00:00
2422,3,26.967,2022-04-14 22:00:00
5984,4,26.783,2022-09-10 08:00:00
4035,12,10.667,2022-06-21 03:00:00
3708,9,26.067,2022-06-07 12:00:00
1551,18,10.2,2022-03-09 15:00:00
5910,2,26.633,2022-09-07 06:00:00
1146,21,25.167,2022-02-20 18:00:00
4359,0,14.5,2022-07-04 15:00:00
2092,9,26.167,2022-04-01 04:00:00
1313,20,14.333,2022-02-27 17:00:00
2015,4,27.25,2022-03-28 23:00:00
6494,10,11.583,2022-10-01 14:00:00
3399,22,24.95,2022-05-25 15:00:00
4376,17,22.867,2022-07-05 08:00:00
1381,16,20.267,2022-03-02 13:00:00
4012,13,10.3,2022-06-20 04:00:00
413,6,19.733,2022-01-21 05:00:00
941,8,19.6,2022-02-12 05:00:00
801,12,7.333,2022-02-06 09:00:00
2750,19,9.867,2022-04-28 14:00:00
3121,8,26.733,2022-05-14 01:00:00
5078,5,25.0,2022-08-03 14:00:00
256,17,26.733,2022-01-14 16:00:00
6592,12,25.5,2022-10-05 16:00:00
2235,8,26.4,2022-04-07 03:00:00
647,2,23.467,2022-01-30 23:00:00
1767,18,31.9,2022-03-18 15:00:00
4563,12,14.8,2022-07-13 03:00:00
6373,9,24.433,2022-09-26 13:00:00
4756,13,24.62,2022-07-21 04:00:00
5945,13,30.533,2022-09-08 17:00:00
3277,20,10.833,2022-05-20 13:00:00
24,1,21.333,2022-01-05 00:00:00
1088,11,22.333,2022-02-18 08:00:00
3527,20,30.3,2022-05-30 23:00:00
2694,11,26.333,2022-04-26 06:00:00
5790,21,12.229,2022-09-02 06:00:00
112,17,9.1,2022-01-08 16:00:00
2841,16,10.767,2022-05-02 09:00:00
2311,12,12.567,2022-04-10 07:00:00
3450,1,23.35,2022-05-27 18:00:00
56,9,22.7,2022-01-06 08:00:00
1309,16,29.6,2022-02-27 13:00:00
695,2,20.35,2022-02-01 23:00:00
4852,13,24.083,2022-07-25 04:00:00
1227,6,21.433,2022-02-24 03:00:00
1999,12,12.7,2022-03-28 07:00:00
276,13,21.4,2022-01-15 12:00:00
6504,20,25.2,2022-10-02 00:00:00
4740,21,22.783,2022-07-20 12:00:00
1833,12,30.6,2022-03-21 09:00:00
5283,18,26.1,2022-08-12 03:00:00
682,13,22.35,2022-02-01 10:00:00
3881,2,25.35,2022-06-14 17:00:00
5579,2,25.1,2022-08-24 11:00:00
3559,4,25.0,2022-06-01 07:00:00
1137,12,23.5,2022-02-20 09:00:00
2767,12,25.74,2022-04-29 07:00:00
4454,23,23.5,2022-07-08 14:00:00
4190,23,7.733,2022-06-27 14:00:00
6538,6,25.617,2022-10-03 10:00:00
1036,7,14.4,2022-02-16 04:00:00
3298,17,17.0,2022-05-21 10:00:00
5371,10,22.7,2022-08-15 19:00:00
1346,5,23.167,2022-03-01 02:00:00
3182,21,27.4,2022-05-16 14:00:00
6232,12,23.983,2022-09-20 16:00:00
2784,7,6.6,2022-04-30 00:00:00
3487,14,11.633,2022-05-29 07:00:00
2384,13,31.65,2022-04-13 08:00:00
2988,19,8.933,2022-05-08 12:00:00
115,20,19.167,2022-01-08 19:00:00
4641,18,23.967,2022-07-16 09:00:00
6641,13,26.74,2022-10-07 17:00:00
3119,6,27.433,2022-05-13 23:00:00
5464,7,24.233,2022-08-19 16:00:00
3250,17,31.15,2022-05-19 10:00:00
4022,23,8.9,2022-06-20 14:00:00
2819,18,9.0,2022-05-01 11:00:00
4169,2,8.7,2022-06-26 17:00:00
3426,1,21.7,2022-05-26 18:00:00
5548,19,24.933,2022-08-23 04:00:00
5482,1,24.057,2022-08-20 10:00:00
81,10,8.4,2022-01-07 09:00:00
3021,4,25.8,2022-05-09 21:00:00
1972,9,26.833,2022-03-27 04:00:00
1714,13,27.333,2022-03-16 10:00:00
4269,6,24.467,2022-06-30 21:00:00
5014,13,24.85,2022-07-31 22:00:00
5472,15,24.867,2022-08-20 00:00:00
6358,18,24.6,2022-09-25 22:00:00
1946,7,27.25,2022-03-26 02:00:00
4099,4,8.65,2022-06-23 19:00:00
3666,15,18.0,2022-06-05 18:00:00
4672,1,23.167,2022-07-17 16:00:00
1610,5,24.333,2022-03-12 02:00:00
4004,5,26.233,2022-06-19 20:00:00
3922,19,9.9,2022-06-16 10:00:00
3070,5,28.0,2022-05-11 22:00:00
6663,11,26.46,2022-10-08 15:00:00
6518,10,11.357,2022-10-02 14:00:00
3607,4,25.633,2022-06-03 07:00:00
5138,17,24.783,2022-08-06 02:00:00
3717,9,9.433,2022-06-07 21:00:00
665,20,13.867,2022-01-31 17:00:00
2194,15,21.7,2022-04-05 10:00:00
4353,18,9.733,2022-07-04 09:00:00
5671,22,25.62,2022-08-28 07:00:00
1017,12,23.467,2022-02-15 09:00:00
557,6,16.4,2022-01-27 05:00:00
4385,2,23.867,2022-07-05 17:00:00
4147,4,8.733,2022-06-25 19:00:00
1207,10,22.433,2022-02-23 07:00:00
4173,6,8.8,2022-06-26 21:00:00
5010,9,23.9,2022-07-31 18:00:00
1510,1,24.933,2022-03-07 22:00:00
3313,8,19.25,2022-05-22 01:00:00
4331,20,23.067,2022-07-03 11:00:00
4536,9,24.26,2022-07-12 00:00:00
4538,11,11.35,2022-07-12 02:00:00
266,3,22.033,2022-01-15 02:00:00
3352,23,7.975,2022-05-23 16:00:00
1140,15,28.033,2022-02-20 12:00:00
3162,1,26.733,2022-05-15 18:00:00
2111,4,26.2,2022-04-01 23:00:00
3968,17,22.467,2022-06-18 08:00:00
1909,16,11.8,2022-03-24 13:00:00
3842,11,25.7,2022-06-13 02:00:00
5687,14,28.3,2022-08-28 23:00:00
656,11,10.467,2022-01-31 08:00:00
4478,23,23.9,2022-07-09 14:00:00
4707,12,10.283,2022-07-19 03:00:00
4262,23,22.2,2022-06-30 14:00:00
998,17,17.3,2022-02-14 14:00:00
6652,0,25.5,2022-10-08 04:00:00
2834,9,7.667,2022-05-02 02:00:00
2809,8,6.933,2022-05-01 01:00:00
1784,11,26.333,2022-03-19 08:00:00
1237,16,29.567,2022-02-24 13:00:00
5551,22,24.417,2022-08-23 07:00:00
6546,14,29.157,2022-10-03 18:00:00
4257,18,23.4,2022-06-30 09:00:00
6469,9,24.817,2022-09-30 13:00:00
5409,0,23.68,2022-08-17 09:00:00
6587,7,25.55,2022-10-05 11:00:00
2186,7,23.933,2022-04-05 02:00:00
2913,16,22.7,2022-05-05 09:00:00
1134,9,20.633,2022-02-20 06:00:00
908,23,17.233,2022-02-10 20:00:00
4386,3,24.15,2022-07-05 18:00:00
1303,10,23.4,2022-02-27 07:00:00
6222,2,23.829,2022-09-20 06:00:00
1627,22,8.6,2022-03-12 19:00:00
1522,13,28.233,2022-03-08 10:00:00
835,22,22.7,2022-02-07 19:00:00
358,23,20.733,2022-01-18 22:00:00
138,19,16.5,2022-01-09 18:00:00
299,12,23.4,2022-01-16 11:00:00
1556,23,8.367,2022-03-09 20:00:00
1003,22,14.667,2022-02-14 19:00:00
382,23,21.0,2022-01-19 22:00:00
4593,18,17.84,2022-07-14 09:00:00
3478,5,25.067,2022-05-28 22:00:00
761,20,10.767,2022-02-04 17:00:00
3789,9,26.967,2022-06-10 21:00:00
4836,21,9.06,2022-07-24 12:00:00
3664,13,11.3,2022-06-05 16:00:00
6260,16,24.386,2022-09-21 20:00:00
6224,4,24.0,2022-09-20 08:00:00
5389,4,23.567,2022-08-16 13:00:00
4577,2,26.333,2022-07-13 17:00:00
1402,13,26.7,2022-03-03 10:00:00
4373,14,22.4,2022-07-05 05:00:00
5723,2,26.7,2022-08-30 11:00:00
2721,14,12.033,2022-04-27 09:00:00
