DAYTON_MW,hour,dayofweek,month,day,is_weekend,lag_1,lag_24,lag_168,rolling_mean_24,rolling_mean_168
15.15,7,3,4,7,0,20.0,29.767,28.7,28.731333333333335,27.718958333333333
21.75,8,3,4,7,0,15.15,31.467,30.05,28.12229166666667,27.63830357142857
22.6,9,3,4,7,0,21.75,32.967,31.3,27.71741666666667,27.588898809523805
31.45,10,3,4,7,0,22.6,33.667,32.367,27.285458333333334,27.537113095238098
19.667,11,3,4,7,0,31.45,34.7,33.6,27.193083333333334,27.531654761904765
14.7,12,3,4,7,0,19.667,34.667,33.967,26.566708333333334,27.448720238095234
13.25,13,3,4,7,0,14.7,33.967,33.4,25.734750000000002,27.334035714285715
14.65,14,3,4,7,0,13.25,32.825,32.167,24.87154166666667,27.214095238095243
25.45,15,3,4,7,0,14.65,31.733,30.767,24.11425,27.10982738095238
28.633,16,3,4,7,0,25.45,30.733,29.44,23.85245833333333,27.078178571428573
29.367,17,3,4,7,0,28.633,29.95,28.7,23.764958333333336,27.073374999999995
29.4,18,3,4,7,0,29.367,29.3,28.1,23.740666666666666,27.077345238095237
29.433,19,3,4,7,0,29.4,28.8,27.8,23.744833333333332,27.085083333333333
29.467,20,3,4,7,0,29.433,28.6,27.8,23.771208333333334,27.094803571428574
29.3,21,3,4,7,0,29.467,28.3,27.733,23.807333333333332,27.104726190476192
28.925,22,3,4,7,0,29.3,27.975,27.5,23.849,27.11405357142857
28.6,23,3,4,7,0,28.925,27.7,27.133,23.888583333333333,27.122535714285714
28.267,0,4,4,8,0,28.6,27.367,26.85,23.926083333333334,27.131267857142856
28.0,1,4,4,8,0,28.267,26.933,26.533,23.963583333333336,27.13970238095238
23.5,2,4,4,8,0,28.0,26.667,26.267,24.00804166666667,27.148434523809524
11.533,3,4,4,8,0,23.5,26.4,25.933,23.876083333333337,27.131964285714282
12.367,4,4,4,8,0,11.533,22.5,26.167,23.256625,27.046249999999997
12.767,5,4,4,8,0,12.367,12.567,27.133,22.83441666666667,26.964107142857145
12.967,6,4,4,8,0,12.767,20.0,28.5,22.84275,26.87859523809524
13.8,7,4,4,8,0,12.967,15.15,30.1,22.54970833333333,26.786136904761904
14.767,8,4,4,8,0,13.8,21.75,31.6,22.493458333333333,26.689113095238092
14.9,9,4,4,8,0,14.767,22.6,32.8,22.2025,26.588916666666663
15.233,10,4,4,8,0,14.9,31.45,33.6,21.881666666666664,26.482369047619052
14.267,11,4,4,8,0,15.233,19.667,33.6,21.20595833333333,26.37304166666667
12.9,12,4,4,8,0,14.267,14.7,33.35,20.980958333333334,26.257964285714284
21.533,13,4,4,8,0,12.9,13.25,32.867,20.905958333333334,26.136238095238095
31.0,14,4,4,8,0,21.533,14.65,31.867,21.251083333333334,26.06877380952381
31.167,15,4,4,8,0,31.0,25.45,30.7,21.932333333333332,26.063613095238093
30.367,16,4,4,8,0,31.167,28.633,29.633,22.170541666666665,26.066392857142855
29.333,17,4,4,8,0,30.367,29.367,28.7,22.242791666666665,26.070761904761905
28.433,18,4,4,8,0,29.333,29.4,27.975,22.241375,26.074529761904767
28.25,19,4,4,8,0,28.433,29.433,27.367,22.201083333333333,26.077255952380956
28.367,20,4,4,8,0,28.25,29.467,27.167,22.151791666666668,26.082511904761905
28.3,21,4,4,8,0,28.367,29.3,26.867,22.105958333333334,26.08965476190476
28.167,22,4,4,8,0,28.3,28.925,26.567,22.064291666666666,26.098184523809522
27.9,23,4,4,8,0,28.167,28.6,26.2,22.032708333333336,26.107708333333335
27.533,0,5,4,9,1,27.9,28.267,25.85,22.003541666666667,26.11782738095238
27.133,1,5,4,9,1,27.533,28.0,25.467,21.972958333333334,26.12784523809524
18.8,2,5,4,9,1,27.133,23.5,25.167,21.936833333333336,26.137761904761906
15.7,3,5,4,9,1,18.8,11.533,24.833,21.741,26.099863095238096
16.2,4,5,4,9,1,15.7,12.367,25.4,21.914625,26.0455
12.2,5,5,4,9,1,16.2,12.767,26.667,22.074333333333332,25.990738095238093
13.0,6,5,4,9,1,12.2,12.967,27.933,22.050708333333333,25.904625
13.533,7,5,4,9,1,13.0,13.8,29.367,22.052083333333332,25.815738095238096
14.0,8,5,4,9,1,13.533,14.767,30.567,22.040958333333336,25.721488095238094
14.3,9,5,4,9,1,14.0,14.9,31.667,22.009,25.622875
14.233,10,5,4,9,1,14.3,15.233,32.4,21.983999999999998,25.5195
14.2,11,5,4,9,1,14.233,14.267,30.6,21.942333333333334,25.411363095238098
13.9,12,5,4,9,1,14.2,12.9,31.633,21.939541666666667,25.313744047619046
12.767,13,5,4,9,1,13.9,21.533,31.575,21.98120833333334,25.208190476190474
21.133,14,5,4,9,1,12.767,31.0,30.8,21.615958333333335,25.096238095238093
28.6,15,5,4,9,1,21.133,31.167,30.0,21.204833333333333,25.03869642857143
29.1,16,5,4,9,1,28.6,30.367,29.033,21.097875,25.030363095238094
28.967,17,5,4,9,1,29.1,29.333,28.0,21.045083333333334,25.030761904761903
28.633,18,5,4,9,1,28.967,28.433,27.3,21.029833333333332,25.036517857142854
28.567,19,5,4,9,1,28.633,28.25,26.95,21.038166666666665,25.04445238095238
28.6,20,5,4,9,1,28.567,28.367,26.8,21.051375,25.054077380952375
28.433,21,5,4,9,1,28.6,28.3,26.433,21.061083333333332,25.064791666666668
28.167,22,5,4,9,1,28.433,28.167,25.967,21.066625,25.07669642857143
27.85,23,5,4,9,1,28.167,27.9,25.567,21.066625,25.089791666666667
27.533,0,6,4,10,1,27.85,27.533,25.133,21.064541666666667,25.10338095238095
27.033,1,6,4,10,1,27.533,27.133,24.75,21.064541666666667,25.11766666666667
18.8,2,6,4,10,1,27.033,18.8,24.533,21.060374999999997,25.13125595238095
18.133,3,6,4,10,1,18.8,15.7,24.4,21.060375,25.097130952380947
16.033,4,6,4,10,1,18.133,16.2,24.733,21.16175,25.059827380952385
13.033,5,6,4,10,1,16.033,12.2,25.7,21.154791666666664,25.008041666666664
12.6,6,6,4,10,1,13.033,13.0,27.2,21.1895,24.93264285714286
12.567,7,6,4,10,1,12.6,13.533,28.7,21.172833333333333,24.845738095238094
13.433,8,6,4,10,1,12.567,14.0,30.2,21.132583333333333,24.749708333333334
14.133,9,6,4,10,1,13.433,14.3,31.367,21.108958333333334,24.649904761904757
14.433,10,6,4,10,1,14.133,14.233,32.2,21.102,24.547321428571433
14.267,11,6,4,10,1,14.433,14.2,32.633,21.110333333333333,24.441565476190476
17.167,12,6,4,10,1,14.267,13.9,32.6,21.113125,24.33224404761905
27.75,13,6,4,10,1,17.167,12.767,32.067,21.24925,24.240380952380953
29.5,14,6,4,10,1,27.75,21.133,31.067,21.873541666666668,24.214684523809524
29.833,15,6,4,10,1,29.5,28.6,29.9,22.222166666666666,24.205357142857142
29.4,16,6,4,10,1,29.833,29.1,28.8,22.27354166666667,24.204958333333334
28.45,17,6,4,10,1,29.4,28.967,27.767,22.286041666666666,24.20852976190476
27.9,18,6,4,10,1,28.45,28.633,26.933,22.264499999999998,24.21259523809524
27.9,19,6,4,10,1,27.9,28.567,26.567,22.233958333333334,24.21835119047619
28.067,20,6,4,10,1,27.9,28.6,26.233,22.206166666666665,24.226285714285716
28.033,21,6,4,10,1,28.067,28.433,25.833,22.183958333333333,24.23720238095238
27.867,22,6,4,10,1,28.033,28.167,25.45,22.167291666666667,24.25029761904762
27.667,23,6,4,10,1,27.867,27.85,25.033,22.154791666666668,24.264684523809525
27.4,0,0,4,11,0,27.667,27.533,24.533,22.147166666666667,24.280363095238094
27.133,1,0,4,11,0,27.4,27.033,24.033,22.141625,24.297428571428572
20.8,2,0,4,11,0,27.133,18.8,23.767,22.145791666666668,24.31588095238095
15.533,3,0,4,11,0,20.8,18.133,23.767,22.229125,24.29822023809524
15.367,4,0,4,11,0,15.533,16.033,24.533,22.120791666666666,24.249208333333332
19.05,5,0,4,11,0,15.367,13.033,25.05,22.093041666666664,24.19464880952381
12.4,6,0,4,11,0,19.05,12.6,26.433,22.34375,24.158934523809524
12.8,7,0,4,11,0,12.4,12.567,28.2,22.33541666666667,24.075404761904764
13.333,8,0,4,11,0,12.8,13.433,29.967,22.345125,23.983738095238095
13.933,9,0,4,11,0,13.333,14.133,31.433,22.340958333333333,23.88472619047619
14.0,10,0,4,11,0,13.933,14.433,32.3,22.332624999999997,23.780559523809522
19.367,11,0,4,11,0,14.0,14.267,33.0,22.31458333333333,23.671630952380955
30.233,12,0,4,11,0,19.367,17.167,19.867,22.527083333333334,23.590482142857145
31.733,13,0,4,11,0,30.233,27.75,11.85,23.0715,23.652184523809524
31.467,14,0,4,11,0,31.733,29.5,10.6,23.237458333333336,23.770535714285714
30.75,15,0,4,11,0,31.467,29.833,13.667,23.31941666666667,23.89474404761905
29.833,16,0,4,11,0,30.75,29.4,13.433,23.357625,23.996428571428574
28.933,17,0,4,11,0,29.833,28.45,20.467,23.375666666666664,24.094047619047622
28.2,18,0,4,11,0,28.933,27.9,24.633,23.395791666666668,24.144440476190475
28.1,19,0,4,11,0,28.2,27.9,25.5,23.408291666666667,24.165672619047616
28.267,20,0,4,11,0,28.1,28.067,25.875,23.416625,24.18114880952381
28.233,21,0,4,11,0,28.267,28.033,25.767,23.424958333333333,24.195386904761904
28.133,22,0,4,11,0,28.233,27.867,25.433,23.433291666666666,24.210065476190476
27.9,23,0,4,11,0,28.133,27.667,24.967,23.444374999999997,24.226136904761905
27.7,0,1,4,12,0,27.9,27.4,24.533,23.45408333333333,24.24359523809524
27.433,1,1,4,12,0,27.7,27.133,24.15,23.466583333333332,24.26244642857143
27.3,2,1,4,12,0,27.433,20.8,23.933,23.479083333333335,24.281988095238095
27.5,3,1,4,12,0,27.3,15.533,24.033,23.749916666666664,24.302029761904762
28.033,4,1,4,12,0,27.5,15.367,24.633,24.248541666666664,24.322666666666667
28.9,5,1,4,12,0,28.033,19.05,25.833,24.776291666666665,24.34290476190476
29.8,6,1,4,12,0,28.9,12.4,27.4,25.186708333333332,24.361160714285717
31.033,7,1,4,12,0,29.8,12.8,29.067,25.911708333333333,24.37544642857143
32.333,8,1,4,12,0,31.033,13.333,30.533,26.67141666666667,24.38714880952381
33.5,9,1,4,12,0,32.333,13.933,31.867,27.463083333333334,24.397863095238097
34.675,10,1,4,12,0,33.5,14.0,21.7,28.278375,24.407583333333335
35.333,11,1,4,12,0,34.675,19.367,15.367,29.139833333333332,24.48481547619048
35.667,12,1,4,12,0,35.333,30.233,22.567,29.805083333333332,24.603660714285713
35.467,13,1,4,12,0,35.667,31.733,31.067,30.031499999999998,24.681636904761906
34.9,14,1,4,12,0,35.467,31.467,32.4,30.187083333333334,24.70782738095238
34.233,15,1,4,12,0,34.9,30.75,32.667,30.330125,24.722708333333333
33.55,16,1,4,12,0,34.233,29.833,32.333,30.47525,24.732029761904762
32.967,17,1,4,12,0,33.55,28.933,31.767,30.630125000000003,24.739273809523812
32.3,18,1,4,12,0,32.967,28.2,31.0,30.798208333333335,24.74641666666666
31.667,19,1,4,12,0,32.3,28.1,30.2,30.969041666666666,24.754154761904758
31.0,20,1,4,12,0,31.667,28.267,29.4,31.117666666666665,24.762886904761906
30.333,21,1,4,12,0,31.0,28.233,28.633,31.23154166666667,24.772410714285716
29.767,22,1,4,12,0,30.333,28.133,27.9,31.319041666666664,24.78252976190476
29.3,23,1,4,12,0,29.767,27.9,27.3,31.387125,24.793642857142853
28.9,0,2,4,13,0,29.3,27.7,26.667,31.445458333333335,24.805547619047616
28.3,1,2,4,13,0,28.9,27.433,26.133,31.495458333333332,24.81883928571429
27.9,2,2,4,13,0,28.3,27.3,25.833,31.531583333333334,24.831738095238094
27.65,3,2,4,13,0,27.9,27.5,25.6,31.556583333333336,24.844041666666666
27.433,4,2,4,13,0,27.65,28.033,25.133,31.562833333333334,24.85624404761905
27.975,5,2,4,13,0,27.433,28.9,26.0,31.537833333333335,24.86993452380952
28.975,6,2,4,13,0,27.975,29.8,27.867,31.499291666666664,24.881690476190474
30.567,7,2,4,13,0,28.975,31.033,29.767,31.464916666666667,24.888285714285715
31.65,8,2,4,13,0,30.567,32.333,31.467,31.4455,24.893047619047614
32.6,9,2,4,13,0,31.65,33.5,32.967,31.417041666666666,24.894136904761904
33.167,10,2,4,13,0,32.6,34.675,33.667,31.379541666666668,24.891952380952382
33.767,11,2,4,13,0,33.167,35.333,34.7,31.316708333333334,24.88897619047619
33.7,12,2,4,13,0,33.767,35.667,34.667,31.251458333333332,24.883422619047618
33.3,13,2,4,13,0,33.7,35.467,33.967,31.169500000000003,24.877666666666663
32.533,14,2,4,13,0,33.3,34.9,32.825,31.07920833333333,24.873696428571428
31.667,15,2,4,13,0,32.533,34.233,31.733,30.980583333333332,24.871958333333335
31.067,16,2,4,13,0,31.667,33.55,30.733,30.87366666666667,24.871565476190476
29.967,17,2,4,13,0,31.067,32.967,29.95,30.77020833333333,24.87355357142857
29.0,18,2,4,13,0,29.967,32.3,29.3,30.645208333333333,24.873654761904763
28.5,19,2,4,13,0,29.0,31.667,28.8,30.507708333333337,24.87186904761905
28.433,20,2,4,13,0,28.5,31.0,28.6,30.37575,24.870083333333334
28.25,21,2,4,13,0,28.433,30.333,28.3,30.26879166666667,24.86908928571429
27.9,22,2,4,13,0,28.25,29.767,27.975,30.182000000000002,24.86879166666667
27.6,23,2,4,13,0,27.9,29.3,27.7,30.104208333333332,24.868345238095237
27.3,0,3,4,14,0,27.6,28.9,27.367,30.033375000000003,24.86775
26.9,1,3,4,14,0,27.3,28.3,26.933,29.966708333333333,24.867351190476192
26.467,2,3,4,14,0,26.9,27.9,26.667,29.908374999999996,24.86715476190476
26.0,3,3,4,14,0,26.467,27.65,26.4,29.848666666666663,24.865964285714284
26.1,4,3,4,14,0,26.0,27.433,22.5,29.779916666666665,24.86358333333333
27.067,5,3,4,14,0,26.1,27.975,12.567,29.724375,24.885011904761903
28.1,6,3,4,14,0,27.067,28.975,20.0,29.686541666666667,24.97132142857143
29.3,7,3,4,14,0,28.1,30.567,15.15,29.65008333333333,25.019535714285716
30.075,8,3,4,14,0,29.3,31.65,21.75,29.597291666666663,25.103761904761903
30.8,9,3,4,14,0,30.075,32.6,22.6,29.531666666666666,25.15331547619048
31.367,10,3,4,14,0,30.8,33.167,31.45,29.456666666666663,25.202124999999995
32.1,11,3,4,14,0,31.367,33.767,19.667,29.38166666666667,25.201630952380953
32.0,12,3,4,14,0,32.1,33.7,14.7,29.31220833333333,25.27563690476191
19.033,13,3,4,14,0,32.0,33.3,13.25,29.241374999999994,25.378613095238094
17.933,14,3,4,14,0,19.033,32.533,14.65,28.646916666666666,25.413035714285712
20.067,15,3,4,14,0,17.933,31.667,25.45,28.03858333333333,25.43257738095238
17.8,16,3,4,14,0,20.067,31.067,28.633,27.555249999999997,25.400535714285713
15.3,17,3,4,14,0,17.8,29.967,29.367,27.002458333333337,25.33605357142857
19.633,18,3,4,14,0,15.3,29.0,29.4,26.391333333333332,25.25232142857143
19.367,19,3,4,14,0,19.633,28.5,29.433,26.001041666666666,25.194184523809522
26.0,20,3,4,14,0,19.367,28.433,29.467,25.620499999999996,25.134267857142856
26.975,21,3,4,14,0,26.0,28.25,29.3,25.519125,25.11363095238095
26.967,22,3,4,14,0,26.975,27.9,28.925,25.465999999999998,25.09979166666667
26.8,23,3,4,14,0,26.967,27.6,28.6,25.427125,25.088136904761903
26.55,0,4,4,15,0,26.8,27.3,28.267,25.39379166666667,25.07742261904762
25.833,1,4,4,15,0,26.55,26.9,28.0,25.36254166666667,25.067202380952388
26.233,2,4,4,15,0,25.833,26.467,23.5,25.318083333333334,25.054303571428573
15.167,3,4,4,15,0,26.233,26.0,11.533,25.308333333333337,25.070571428571434
20.033,4,4,4,15,0,15.167,26.1,12.367,24.856958333333335,25.09220238095238
18.15,5,4,4,15,0,20.033,27.067,12.767,24.604166666666668,25.137833333333333
15.8,6,4,4,15,0,18.15,28.1,12.967,24.232625,25.169874999999998
13.633,7,4,4,15,0,15.8,29.3,13.8,23.720125,25.1867380952381
13.133,8,4,4,15,0,13.633,30.075,14.767,23.067333333333334,25.185744047619046
13.2,9,4,4,15,0,13.133,30.8,14.9,22.361416666666667,25.176017857142863
17.667,10,4,4,15,0,13.2,31.367,15.233,21.628083333333333,25.16589880952381
13.3,11,4,4,15,0,17.667,32.1,14.267,21.05725,25.1803869047619
12.7,12,4,4,15,0,13.3,32.0,12.9,20.27391666666667,25.17463095238095
15.275,13,4,4,15,0,12.7,19.033,21.533,19.46975,25.173440476190475
20.133,14,4,4,15,0,15.275,17.933,31.0,19.313166666666664,25.136190476190478
17.233,15,4,4,15,0,20.133,20.067,31.167,19.404833333333332,25.071505952380953
14.4,16,4,4,15,0,17.233,17.8,30.367,19.28675,24.98856547619048
19.7,17,4,4,15,0,14.4,15.3,29.333,19.145083333333332,24.89352380952381
15.3,18,4,4,15,0,19.7,19.633,28.433,19.328416666666666,24.83618452380952
25.7,19,4,4,15,0,15.3,19.367,28.25,19.147875,24.7580119047619
28.567,20,4,4,15,0,25.7,26.0,28.367,19.41175,24.74283333333333
28.967,21,4,4,15,0,28.567,26.975,28.3,19.518708333333333,24.74402380952381
28.667,22,4,4,15,0,28.967,26.967,28.167,19.60170833333333,24.747994047619052
28.2,23,4,4,15,0,28.667,26.8,27.9,19.672541666666667,24.750970238095235
27.633,0,5,4,16,1,28.2,26.55,27.533,19.730875,24.752755952380955
27.167,1,5,4,16,1,27.633,25.833,27.133,19.776,24.75335119047619
26.767,2,5,4,16,1,27.167,26.233,18.8,19.831583333333334,24.75355357142857
26.067,3,5,4,16,1,26.767,15.167,15.7,19.853833333333334,24.80097619047619
26.0,4,5,4,16,1,26.067,20.033,16.2,20.308,24.862684523809527
26.667,5,5,4,16,1,26.0,18.15,12.2,20.556625,24.92101785714286
27.6,6,5,4,16,1,26.667,15.8,13.0,20.9115,25.007130952380955
29.25,7,5,4,16,1,27.6,13.633,13.533,21.403166666666664,25.094035714285717
30.75,8,5,4,16,1,29.25,13.133,14.0,22.053875,25.18758928571429
31.6,9,5,4,16,1,30.75,13.2,14.3,22.787916666666664,25.28729166666667
32.4,10,5,4,16,1,31.6,17.667,14.233,23.554583333333337,25.390267857142856
33.633,11,5,4,16,1,32.4,13.3,14.2,24.168458333333334,25.498404761904762
22.2,12,5,4,16,1,33.633,12.7,13.9,25.01566666666667,25.61407738095238
28.067,13,5,4,16,1,22.2,15.275,12.767,25.4115,25.663482142857145
29.567,14,5,4,16,1,28.067,20.133,21.133,25.9445,25.754553571428573
29.9,15,5,4,16,1,29.567,17.233,28.6,26.33758333333333,25.80475595238095
29.4,16,5,4,16,1,29.9,14.4,29.1,26.865375,25.81249404761905
28.5,17,5,4,16,1,29.4,19.7,28.967,27.490375,25.81427976190476
27.8,18,5,4,16,1,28.5,15.3,28.633,27.85704166666667,25.811500000000002
27.65,19,5,4,16,1,27.8,25.7,28.567,28.377875,25.80654166666667
27.867,20,5,4,16,1,27.65,28.567,28.6,28.459125,25.801083333333334
28.0,21,5,4,16,1,27.867,28.967,28.433,28.42995833333333,25.79672023809524
27.967,22,5,4,16,1,28.0,28.667,28.167,28.389666666666667,25.79414285714286
27.833,23,5,4,16,1,27.967,28.2,27.85,28.360500000000002,25.79295238095238
27.6,0,6,4,17,1,27.833,27.633,27.533,28.345208333333332,25.792851190476192
27.3,1,6,4,17,1,27.6,27.167,27.033,28.343833333333336,25.793249999999997
21.933,2,6,4,17,1,27.3,26.767,18.8,28.349375,25.79483928571429
19.8,3,6,4,17,1,21.933,26.067,18.133,28.147958333333335,25.813488095238096
13.4,4,6,4,17,1,19.8,26.0,16.033,27.88683333333334,25.82341071428571
11.633,5,6,4,17,1,13.4,26.667,13.033,27.361833333333337,25.807738095238093
13.267,6,6,4,17,1,11.633,27.6,12.6,26.735416666666666,25.799404761904764
14.233,7,6,4,17,1,13.267,29.25,12.567,26.138208333333335,25.803375000000003
14.55,8,6,4,17,1,14.233,30.75,13.433,25.5125,25.81329166666667
14.767,9,6,4,17,1,14.55,31.6,14.133,24.837500000000002,25.819940476190474
17.233,10,6,4,17,1,14.767,32.4,14.433,24.136124999999996,25.823714285714285
14.1,11,6,4,17,1,17.233,33.633,14.267,23.504166666666666,25.840380952380947
13.067,12,6,4,17,1,14.1,22.2,17.167,22.690291666666667,25.839386904761902
11.567,13,6,4,17,1,13.067,28.067,27.75,22.309750000000005,25.814982142857144
10.333,14,6,4,17,1,11.567,29.567,29.5,21.622249999999998,25.718654761904766
12.167,15,6,4,17,1,10.333,29.9,29.833,20.820833333333336,25.604565476190476
9.5,16,6,4,17,1,12.167,29.4,29.4,20.081958333333333,25.499410714285712
15.75,17,6,4,17,1,9.5,28.5,28.45,19.252791666666667,25.380958333333336
9.567,18,6,4,17,1,15.75,27.8,27.9,18.721541666666667,25.305363095238096
25.0,19,6,4,17,1,9.567,27.65,27.9,17.961833333333335,25.196238095238094
28.1,20,6,4,17,1,25.0,27.867,28.067,17.85141666666667,25.17897619047619
28.467,21,6,4,17,1,28.1,28.0,28.033,17.861125,25.179172619047623
28.1,22,6,4,17,1,28.467,27.967,27.867,17.880583333333334,25.18175595238095
27.6,23,6,4,17,1,28.1,27.833,27.667,17.886125,25.18314285714285
27.033,0,0,4,18,0,27.6,27.6,27.4,17.876416666666668,25.182744047619046
21.133,1,0,4,18,0,27.033,27.3,27.133,17.85279166666667,25.180559523809524
13.067,2,0,4,18,0,21.133,21.933,20.8,17.595833333333335,25.144845238095236
22.233,3,0,4,18,0,13.067,19.8,15.533,17.22641666666667,25.098815476190474
24.25,4,0,4,18,0,22.233,13.4,15.367,17.327791666666666,25.138696428571432
25.125,5,0,4,18,0,24.25,11.633,19.05,17.779875,25.19157142857143
26.0,6,0,4,18,0,25.125,13.267,12.4,18.342041666666667,25.227732142857143
27.133,7,0,4,18,0,26.0,14.233,12.8,18.872583333333335,25.308684523809525
28.133,8,0,4,18,0,27.133,14.55,13.333,19.410083333333333,25.394
29.633,9,0,4,18,0,28.133,14.767,13.933,19.976041666666664,25.48209523809524
31.0,10,0,4,18,0,29.633,17.233,14.0,20.595458333333333,25.57554761904762
31.85,11,0,4,18,0,31.0,14.1,19.367,21.169083333333333,25.676738095238097
32.267,12,0,4,18,0,31.85,13.067,30.233,21.908666666666665,25.75104166666667
32.1,13,0,4,18,0,32.267,11.567,31.733,22.70866666666667,25.76314880952381
31.333,14,0,4,18,0,32.1,10.333,31.467,23.564208333333337,25.765333333333334
30.3,15,0,4,18,0,31.333,12.167,30.75,24.439208333333337,25.764535714285714
29.467,16,0,4,18,0,30.3,9.5,29.833,25.19475,25.761857142857146
28.5,17,0,4,18,0,29.467,15.75,28.933,26.026708333333332,25.759678571428566
27.633,18,0,4,18,0,28.5,9.567,28.2,26.557958333333332,25.757101190476185
27.067,19,0,4,18,0,27.633,25.0,28.1,27.310708333333334,25.753726190476193
26.733,20,0,4,18,0,27.067,28.1,28.267,27.396833333333333,25.747577380952386
26.267,21,0,4,18,0,26.733,28.467,28.233,27.339874999999996,25.738446428571425
25.9,22,0,4,18,0,26.267,28.1,28.133,27.248208333333334,25.726744047619054
25.5,23,0,4,18,0,25.9,27.6,27.9,27.156541666666666,25.71345238095238
25.2,0,1,4,19,0,25.5,27.033,27.7,27.069041666666664,25.699166666666667
24.9,1,1,4,19,0,25.2,21.133,27.433,26.99266666666667,25.684285714285714
24.7,2,1,4,19,0,24.9,13.067,27.3,27.149625,25.669208333333337
25.0,3,1,4,19,0,24.7,22.233,27.5,27.63433333333333,25.653732142857145
26.0,4,1,4,19,0,25.0,24.25,28.033,27.749624999999998,25.638851190476192
27.367,5,1,4,19,0,26.0,25.125,28.9,27.822541666666666,25.626749999999998
29.033,6,1,4,19,0,27.367,26.0,29.8,27.915958333333336,25.617625000000004
30.533,7,1,4,19,0,29.033,27.133,31.033,28.042333333333335,25.613059523809522
31.85,8,1,4,19,0,30.533,28.133,32.333,28.184,25.610083333333336
32.933,9,1,4,19,0,31.85,29.633,33.5,28.338874999999998,25.60720833333333
33.867,10,1,4,19,0,32.933,31.0,34.675,28.476375,25.60383333333333
34.467,11,1,4,19,0,33.867,31.85,35.333,28.595833333333335,25.599023809523807
34.7,12,1,4,19,0,34.467,32.267,35.667,28.704875,25.59386904761905
34.533,13,1,4,19,0,34.7,32.1,35.467,28.806250000000002,25.588113095238093
34.05,14,1,4,19,0,34.533,31.333,34.9,28.907624999999996,25.58255357142857
33.2,15,1,4,19,0,34.05,30.3,34.233,29.020833333333332,25.577494047619048
32.2,16,1,4,19,0,33.2,29.467,33.55,29.141666666666666,25.571345238095237
31.55,17,1,4,19,0,32.2,28.5,32.967,29.25554166666667,25.563309523809526
30.975,18,1,4,19,0,31.55,27.633,32.3,29.382625,25.554875
30.133,19,1,4,19,0,30.975,27.067,31.667,29.521874999999998,25.546988095238095
29.333,20,1,4,19,0,30.133,26.733,31.0,29.649625,25.537857142857142
28.633,21,1,4,19,0,29.333,26.267,30.333,29.757958333333335,25.527934523809524
28.033,22,1,4,19,0,28.633,25.9,29.767,29.85654166666667,25.517815476190478
27.533,23,1,4,19,0,28.033,25.5,29.3,29.94541666666667,25.507494047619048
27.067,0,2,4,20,0,27.533,25.2,28.9,30.030125,25.496976190476193
26.633,1,2,4,20,0,27.067,24.9,28.3,30.107916666666668,25.486065476190475
22.275,2,2,4,20,0,26.633,24.7,27.9,30.180125,25.476142857142857
13.133,3,2,4,20,0,22.275,25.0,27.65,30.079083333333333,25.442660714285715
21.967,4,2,4,20,0,13.133,26.0,27.433,29.584625,25.356250000000003
24.067,5,2,4,20,0,21.967,27.367,27.975,29.41658333333333,25.323714285714285
25.4,6,2,4,20,0,24.067,29.033,28.975,29.279083333333332,25.30045238095238
26.967,7,2,4,20,0,25.4,30.533,30.567,29.12770833333333,25.279172619047625
28.033,8,2,4,20,0,26.967,31.85,31.65,28.979124999999996,25.25774404761905
29.033,9,2,4,20,0,28.033,32.933,32.6,28.820083333333333,25.236214285714286
29.867,10,2,4,20,0,29.033,33.867,33.167,28.657583333333335,25.214982142857146
31.033,11,2,4,20,0,29.867,34.467,33.767,28.490916666666664,25.195339285714287
31.467,12,2,4,20,0,31.033,34.7,33.7,28.34783333333333,25.17906547619048
30.967,13,2,4,20,0,31.467,34.533,33.3,28.213125,25.165773809523813
30.1,14,2,4,20,0,30.967,34.05,32.533,28.06454166666667,25.151886904761902
29.2,15,2,4,20,0,30.1,33.2,31.667,27.89995833333333,25.13740476190476
28.433,16,2,4,20,0,29.2,32.2,31.067,27.73329166666667,25.12272023809524
27.475,17,2,4,20,0,28.433,31.55,29.967,27.576333333333334,25.107041666666667
26.8,18,2,4,20,0,27.475,30.975,29.0,27.40654166666667,25.092208333333332
26.6,19,2,4,20,0,26.8,30.133,28.5,27.232583333333334,25.079113095238096
26.567,20,2,4,20,0,26.6,29.333,28.433,27.085375,25.06780357142857
26.4,21,2,4,20,0,26.567,28.633,28.25,26.970125,25.056696428571428
26.167,22,2,4,20,0,26.4,28.033,27.9,26.87708333333333,25.045684523809523
25.95,23,2,4,20,0,26.167,27.533,27.6,26.799333333333333,25.03536904761905
25.7,0,3,4,21,0,25.95,27.067,27.3,26.733375,25.025547619047614
21.9,1,3,4,21,0,25.7,26.633,26.9,26.676416666666665,25.01602380952381
17.6,2,3,4,21,0,21.9,22.275,26.467,26.479208333333332,24.986261904761903
25.433,3,3,4,21,0,17.6,13.133,26.0,26.28441666666667,24.933482142857148
27.067,4,3,4,21,0,25.433,21.967,26.1,26.796916666666664,24.930107142857146
17.4,5,3,4,21,0,27.067,24.067,27.067,27.009416666666667,24.935863095238098
11.7,6,3,4,21,0,17.4,25.4,28.1,26.731624999999998,24.87832142857143
11.9,7,3,4,21,0,11.7,26.967,29.3,26.160791666666668,24.780702380952377
